#time,accel_x,accel_y,accel_z
2670.550247,229.828649,-0.000000,9104.533087
2670.550576,76.609550,-0.000000,9030.512492
2670.550905,229.828649,-74.020594,9104.533087
2670.551234,0.000000,-296.082377,9252.574275
2670.551563,536.266849,-666.185348,9030.512492
2670.551892,383.047749,-444.123565,9326.594869
2670.552221,229.828649,-370.102971,9326.594869
2670.552550,153.219100,-0.000000,9252.574275
2670.552879,306.438199,-148.041188,9104.533087
2670.553208,229.828649,-74.020594,9030.512492
2670.553537,536.266849,-148.041188,9400.615463
2670.553866,842.705048,-222.061783,9474.636058
2670.554195,229.828649,-370.102971,9178.553681
2670.554524,689.485948,-518.144159,9622.677246
2670.554853,459.657299,-148.041188,9326.594869
2670.555182,229.828649,-222.061783,9178.553681
2670.555511,76.609550,-222.061783,9104.533087
2670.555840,383.047749,-148.041188,8734.430116
2670.556169,306.438199,-296.082377,9252.574275
2670.556498,0.000000,-444.123565,9030.512492
2670.556827,153.219100,-0.000000,9104.533087
2670.557156,229.828649,-74.020594,9104.533087
2670.557485,153.219100,-74.020594,9178.553681
2670.557814,229.828649,-0.000000,9030.512492
2670.558143,76.609550,-222.061783,9030.512492
2670.558472,536.266849,-148.041188,8734.430116
2670.558801,383.047749,-444.123565,8660.409521
2670.559130,306.438199,-148.041188,9030.512492
2670.559459,459.657299,-0.000000,8808.450710
2670.559788,153.219100,-74.020594,8882.471304
2670.560118,383.047749,-222.061783,9104.533087
2670.560447,459.657299,-370.102971,8882.471304
2670.560776,612.876398,-222.061783,8956.491898
2670.561105,383.047749,-444.123565,9030.512492
2670.561434,612.876398,-370.102971,9178.553681
2670.561763,306.438199,-296.082377,8956.491898
2670.562092,229.828649,-222.061783,9104.533087
2670.562421,0.000000,-148.041188,9030.512492
2670.562750,459.657299,-518.144159,9030.512492
2670.563079,383.047749,-444.123565,9400.615463
2670.563408,766.095498,-444.123565,9474.636058
2670.563737,76.609550,-370.102971,9252.574275
2670.564066,306.438199,-0.000000,9178.553681
2670.564395,306.438199,-222.061783,9104.533087
2670.564724,229.828649,-74.020594,9326.594869
2670.565053,306.438199,-0.000000,9474.636058
2670.565382,842.705048,-222.061783,9474.636058
2670.565711,766.095498,-296.082377,9474.636058
2670.566040,842.705048,-148.041188,9326.594869
2670.566369,459.657299,-222.061783,9252.574275
2670.566698,229.828649,-0.000000,9252.574275
2670.567027,383.047749,-74.020594,9104.533087
2670.567356,306.438199,-222.061783,9178.553681
2670.567685,536.266849,-370.102971,9104.533087
2670.568014,383.047749,-296.082377,8660.409521
2670.568343,459.657299,-222.061783,8882.471304
2670.568672,153.219100,-0.000000,8956.491898
2670.569001,383.047749,-74.020594,8956.491898
2670.569330,383.047749,-74.020594,8882.471304
2670.569659,536.266849,-444.123565,8956.491898
2670.569989,383.047749,-370.102971,9104.533087
2670.570318,229.828649,-74.020594,8512.368333
2670.570647,76.609550,-222.061783,9104.533087
2670.570976,459.657299,-0.000000,8956.491898
2670.571305,383.047749,-148.041188,8882.471304
2670.571634,229.828649,-74.020594,9030.512492
2670.571963,229.828649,-0.000000,8882.471304
2670.572292,76.609550,-296.082377,9326.594869
2670.572621,76.609550,-296.082377,9252.574275
2670.572950,383.047749,-296.082377,9030.512492
2670.573279,306.438199,-0.000000,9030.512492
2670.573608,383.047749,-296.082377,9104.533087
2670.573937,306.438199,-74.020594,9178.553681
2670.574266,0.000000,-296.082377,9030.512492
2670.574595,153.219100,-370.102971,9400.615463
2670.574924,459.657299,-148.041188,9548.656652
2670.575253,306.438199,-222.061783,9252.574275
2670.575582,536.266849,-0.000000,9326.594869
2670.575911,306.438199,-74.020594,9178.553681
2670.576240,153.219100,-74.020594,9178.553681
2670.576569,153.219100,-222.061783,9178.553681
2670.576898,459.657299,-222.061783,9326.594869
2670.577227,536.266849,-74.020594,9326.594869
2670.577556,536.266849,-74.020594,9474.636058
2670.577885,306.438199,-148.041188,9326.594869
2670.578214,229.828649,-148.041188,8956.491898
2670.578543,229.828649,-0.000000,8956.491898
2670.578872,76.609550,-592.164754,9030.512492
2670.579201,383.047749,-370.102971,9178.553681
2670.579530,459.657299,-222.061783,9178.553681
2670.579860,76.609550,-74.020594,8882.471304
2670.580189,229.828649,-0.000000,8882.471304
2670.580518,229.828649,-148.041188,8882.471304
2670.580847,383.047749,-0.000000,8808.450710
2670.581176,842.705048,-0.000000,9030.512492
2670.581505,612.876398,-74.020594,8364.327145
2670.581834,689.485948,-0.000000,9030.512492
2670.582163,0.000000,296.082377,9474.636058
2670.582492,306.438199,-222.061783,8808.450710
2670.582821,306.438199,-74.020594,8882.471304
2670.583150,229.828649,-0.000000,8956.491898
2670.583479,842.705048,-0.000000,8808.450710
2670.583808,306.438199,-296.082377,9326.594869
2670.584137,153.219100,-370.102971,9104.533087
2670.584466,919.314598,-444.123565,9252.574275
