#time,accel_x,accel_y,accel_z
2613.465152,536.266849,-74.020594,9030.512492
2613.465481,459.657299,-74.020594,8956.491898
2613.465810,383.047749,148.041188,9030.512492
2613.466139,229.828649,-0.000000,8956.491898
2613.466468,306.438199,-0.000000,9178.553681
2613.466797,229.828649,-74.020594,9104.533087
2613.467127,536.266849,-74.020594,9030.512492
2613.467456,306.438199,-74.020594,8956.491898
2613.467785,383.047749,-74.020594,9030.512492
2613.468114,459.657299,-0.000000,8956.491898
2613.468443,459.657299,-0.000000,9030.512492
2613.468772,459.657299,-74.020594,8882.471304
2613.469101,0.000000,-74.020594,9326.594869
2613.469430,612.876398,-518.144159,8956.491898
2613.469759,612.876398,-148.041188,9178.553681
2613.470088,383.047749,-370.102971,9104.533087
2613.470417,229.828649,-74.020594,9400.615463
2613.470746,383.047749,-148.041188,9104.533087
2613.471075,383.047749,-74.020594,9178.553681
2613.471404,459.657299,-518.144159,9178.553681
2613.471733,306.438199,-0.000000,9252.574275
2613.472062,459.657299,-370.102971,9104.533087
2613.472392,459.657299,-74.020594,9400.615463
2613.472721,459.657299,-222.061783,9104.533087
2613.473050,229.828649,-148.041188,9326.594869
2613.473379,306.438199,-222.061783,9178.553681
2613.473708,229.828649,-0.000000,8956.491898
2613.474037,229.828649,-222.061783,9326.594869
2613.474366,766.095498,-222.061783,8956.491898
2613.474695,76.609550,-222.061783,9030.512492
2613.475024,229.828649,-296.082377,9104.533087
2613.475353,153.219100,-222.061783,9030.512492
2613.475682,306.438199,-0.000000,9104.533087
2613.476011,0.000000,-74.020594,9178.553681
2613.476340,612.876398,-148.041188,9030.512492
2613.476669,229.828649,222.061783,9252.574275
2613.476998,0.000000,-0.000000,9178.553681
2613.477327,383.047749,74.020594,9030.512492
2613.477657,229.828649,-0.000000,8882.471304
2613.477986,306.438199,-0.000000,8882.471304
2613.478315,536.266849,-0.000000,8956.491898
2613.478644,459.657299,-74.020594,8808.450710
2613.478973,-383.047749,-222.061783,9104.533087
2613.479302,383.047749,-148.041188,8956.491898
2613.479631,229.828649,-148.041188,8882.471304
2613.479960,306.438199,-74.020594,9030.512492
2613.480289,229.828649,-222.061783,8956.491898
2613.480618,383.047749,-296.082377,8808.450710
2613.480947,153.219100,-148.041188,9178.553681
2613.481276,0.000000,-148.041188,9252.574275
2613.481605,153.219100,-222.061783,9104.533087
2613.481934,306.438199,-222.061783,9252.574275
2613.482263,306.438199,-74.020594,8956.491898
2613.482592,306.438199,-222.061783,9104.533087
2613.482922,536.266849,-74.020594,9178.553681
2613.483251,0.000000,-296.082377,9326.594869
2613.483580,306.438199,-222.061783,9474.636058
2613.483909,383.047749,-296.082377,9326.594869
2613.484238,383.047749,-444.123565,9104.533087
2613.484567,229.828649,-222.061783,9104.533087
2613.484896,306.438199,-370.102971,9252.574275
2613.485225,536.266849,-518.144159,9178.553681
2613.485554,229.828649,-148.041188,8956.491898
2613.485883,229.828649,-370.102971,9104.533087
2613.486212,383.047749,-222.061783,9104.533087
2613.486541,153.219100,-222.061783,9326.594869
2613.486870,229.828649,-74.020594,9030.512492
2613.487199,229.828649,-0.000000,8956.491898
2613.487528,536.266849,-0.000000,8808.450710
2613.487858,536.266849,-0.000000,8882.471304
2613.488187,536.266849,-592.164754,8956.491898
2613.488516,612.876398,-296.082377,8882.471304
2613.488845,306.438199,-74.020594,8882.471304
2613.489174,536.266849,-0.000000,8808.450710
2613.489503,306.438199,-148.041188,8808.450710
2613.489832,306.438199,-0.000000,8882.471304
2613.490161,153.219100,-148.041188,8882.471304
2613.490490,306.438199,-74.020594,9252.574275
2613.490819,536.266849,-222.061783,9030.512492
2613.491148,306.438199,-222.061783,8956.491898
2613.491477,229.828649,-0.000000,9104.533087
2613.491806,306.438199,-0.000000,9030.512492
2613.492135,536.266849,-592.164754,9474.636058
2613.492464,1378.971896,-1036.288319,9474.636058
2613.492793,1838.629195,-1036.288319,9326.594869
2613.493123,1915.238745,-740.205942,9326.594869
2613.493452,1608.800546,-666.185348,9178.553681
2613.493781,1915.238745,-0.000000,8734.430116
2613.494110,3370.820191,-0.000000,9104.533087
2613.494439,4136.915689,-222.061783,8808.450710
2613.494768,3294.210641,148.041188,8512.368333
2613.495097,3140.991542,370.102971,8586.388927
2613.495426,2987.772442,-0.000000,8734.430116
