#time,accel_x,accel_y,accel_z
2659.321226,153.219100,-148.041188,9178.553681
2659.321555,306.438199,-148.041188,9326.594869
2659.321884,153.219100,-444.123565,9104.533087
2659.322213,766.095498,-518.144159,9178.553681
2659.322542,459.657299,-0.000000,9326.594869
2659.322870,689.485948,-296.082377,9030.512492
2659.323199,383.047749,-0.000000,8956.491898
2659.323528,536.266849,-0.000000,8882.471304
2659.323857,229.828649,-0.000000,8882.471304
2659.324186,229.828649,-296.082377,9104.533087
2659.324515,306.438199,-370.102971,8734.430116
2659.324844,536.266849,-0.000000,9030.512492
2659.325173,153.219100,-222.061783,9104.533087
2659.325501,306.438199,-0.000000,9104.533087
2659.325830,153.219100,-148.041188,8956.491898
2659.326159,229.828649,-370.102971,8882.471304
2659.326488,306.438199,-148.041188,8956.491898
2659.326817,459.657299,-296.082377,9030.512492
2659.327146,1378.971896,-148.041188,9178.553681
2659.327475,306.438199,-74.020594,9104.533087
2659.327803,229.828649,-148.041188,9104.533087
2659.328132,383.047749,-0.000000,8956.491898
2659.328461,229.828649,-222.061783,9104.533087
2659.328790,0.000000,-296.082377,9104.533087
2659.329119,842.705048,-370.102971,9400.615463
2659.329448,76.609550,-222.061783,9178.553681
2659.329777,0.000000,-222.061783,9400.615463
2659.330105,459.657299,-222.061783,9252.574275
2659.330434,383.047749,-222.061783,9326.594869
2659.330763,536.266849,-222.061783,9104.533087
2659.331092,306.438199,-0.000000,9474.636058
2659.331421,689.485948,-222.061783,9474.636058
2659.331750,689.485948,-148.041188,9104.533087
2659.332079,229.828649,148.041188,9178.553681
2659.332408,229.828649,-74.020594,9178.553681
2659.332736,383.047749,-74.020594,9252.574275
2659.333065,306.438199,-296.082377,9178.553681
2659.333394,0.000000,-296.082377,9178.553681
2659.333723,306.438199,-296.082377,9326.594869
2659.334052,459.657299,296.082377,8956.491898
2659.334381,229.828649,-296.082377,8808.450710
2659.334710,76.609550,-148.041188,9104.533087
2659.335038,306.438199,-0.000000,8882.471304
2659.335367,536.266849,-0.000000,8808.450710
2659.335696,459.657299,-0.000000,9104.533087
2659.336025,306.438199,-148.041188,9104.533087
2659.336354,0.000000,-0.000000,9104.533087
2659.336683,0.000000,-0.000000,9030.512492
2659.337012,0.000000,-148.041188,9104.533087
2659.337340,229.828649,-0.000000,8956.491898
2659.337669,306.438199,-148.041188,8808.450710
2659.337998,459.657299,-74.020594,8882.471304
2659.338327,459.657299,-222.061783,9326.594869
2659.338656,383.047749,-296.082377,8808.450710
2659.338985,459.657299,-296.082377,9030.512492
2659.339314,459.657299,-0.000000,8882.471304
2659.339642,383.047749,-222.061783,9030.512492
2659.339971,229.828649,-0.000000,8956.491898
2659.340300,0.000000,-296.082377,9104.533087
2659.340629,-229.828649,-370.102971,9474.636058
2659.340958,0.000000,-222.061783,9548.656652
2659.341287,229.828649,-370.102971,9326.594869
2659.341616,229.828649,-296.082377,9326.594869
2659.341945,306.438199,-148.041188,9326.594869
2659.342273,306.438199,-222.061783,9178.553681
2659.342602,0.000000,-148.041188,9030.512492
2659.342931,383.047749,-74.020594,9178.553681
2659.343260,612.876398,-0.000000,9326.594869
2659.343589,536.266849,-296.082377,8882.471304
2659.343918,536.266849,74.020594,9104.533087
2659.344247,383.047749,-0.000000,9030.512492
2659.344575,459.657299,-0.000000,8882.471304
2659.344904,306.438199,-222.061783,9104.533087
2659.345233,306.438199,-222.061783,9400.615463
2659.345562,229.828649,-74.020594,9104.533087
2659.345891,229.828649,-370.102971,9252.574275
2659.346220,0.000000,-222.061783,9326.594869
2659.346549,306.438199,-222.061783,9030.512492
2659.346877,459.657299,-222.061783,8808.450710
2659.347206,383.047749,-0.000000,8882.471304
2659.347535,995.924147,-296.082377,8438.347739
2659.347864,459.657299,-74.020594,8734.430116
2659.348193,612.876398,-222.061783,8956.491898
2659.348522,612.876398,-0.000000,8734.430116
2659.348851,306.438199,-148.041188,8882.471304
2659.349180,229.828649,-74.020594,9104.533087
2659.349508,306.438199,-148.041188,8512.368333
2659.349837,76.609550,-592.164754,9252.574275
2659.350166,536.266849,-666.185348,9622.677246
2659.350495,1149.143247,-1480.411884,9918.759623
2659.350824,1302.362347,-962.267725,9474.636058
2659.351153,1455.581446,-592.164754,9622.677246
2659.351482,2145.067394,-740.205942,9326.594869
2659.351810,2374.896044,-0.000000,9030.512492
2659.352139,3140.991542,518.144159,9178.553681
2659.352468,4596.572988,370.102971,8882.471304
2659.352797,4443.353888,222.061783,8586.388927
2659.353126,3370.820191,592.164754,8660.409521
2659.353455,2987.772442,666.185348,8512.368333
2659.353784,2528.115143,-296.082377,9178.553681
2659.354112,2834.553343,-148.041188,9474.636058
2659.354441,1455.581446,-1110.308913,9326.594869
2659.354770,842.705048,-1554.432478,10510.924376
2659.355099,2068.457845,-1998.556043,10288.862594
2659.355428,2374.896044,-740.205942,9548.656652
2659.355757,2068.457845,-1036.288319,9992.780217
2659.356086,2987.772442,-1184.329507,9548.656652
2659.356414,3600.648841,370.102971,9178.553681
2659.356743,5209.449386,1184.329507,8364.327145
2659.357072,5362.668486,740.205942,7328.038826
2659.357401,4519.963438,1184.329507,8512.368333
2659.357730,5439.278036,1406.391290,7772.162391
2659.358059,4366.744339,1184.329507,7328.038826
2659.358388,3907.087040,444.123565,8882.471304
2659.358717,2374.896044,-148.041188,8586.388927
2659.359045,2374.896044,-222.061783,9770.718434
2659.359374,536.266849,-1850.514855,9622.677246
2659.359703,2221.676944,-1258.350101,9770.718434
2659.360032,766.095498,-1628.453072,9696.697840
2659.360361,1072.533697,-888.247130,9696.697840
2659.360690,1378.971896,-444.123565,9548.656652
2659.361019,3140.991542,444.123565,9104.533087
2659.361347,3524.039291,-0.000000,8068.244768
2659.361676,4903.011187,1258.350101,9474.636058
2659.362005,4903.011187,814.226536,7920.203579
2659.362334,4826.401637,1110.308913,7772.162391
2659.362663,4519.963438,888.247130,9030.512492
2659.362992,3677.258390,-0.000000,8660.409521
2659.363321,3294.210641,-592.164754,9252.574275
2659.363649,3294.210641,-1998.556043,9770.718434
2659.363978,2298.286494,-1628.453072,10140.821405
2659.364307,2145.067394,-2294.638420,10214.842000
2659.364636,1915.238745,-1628.453072,10288.862594
2659.364965,2221.676944,-1332.370696,9622.677246
2659.365294,3064.381992,-0.000000,9622.677246
2659.365623,3677.258390,444.123565,8586.388927
2659.365952,4290.134789,1036.288319,7994.224174
2659.366280,4749.792088,2072.576638,7920.203579
2659.366609,4749.792088,2590.720797,7476.080014
2659.366938,4213.525239,2738.761985,7328.038826
2659.367267,3677.258390,2220.617826,8142.265362
2659.367596,3217.601092,1184.329507,8068.244768
2659.367925,2451.505594,-222.061783,8734.430116
2659.368254,2145.067394,-1480.411884,10436.903782
2659.368582,1532.190996,-3256.906145,10288.862594
2659.368911,1762.019645,-3034.844362,10658.965565
2659.369240,2068.457845,-3108.864956,10658.965565
2659.369569,3064.381992,-2220.617826,10510.924376
2659.369898,4290.134789,-592.164754,9844.739029
2659.370227,5439.278036,518.144159,9252.574275
2659.370556,6128.763984,962.267725,8734.430116
2659.370884,5439.278036,2294.638420,8290.306550
2659.371213,4903.011187,3256.906145,7550.100608
2659.371542,4443.353888,3997.112087,6809.894666
2659.371871,4290.134789,2368.659014,7105.977043
2659.372200,3370.820191,2960.823768,5995.668130
2659.372529,3600.648841,592.164754,8142.265362
2659.372858,536.266849,-3478.967927,9992.780217
2659.373186,-306.438199,-4811.338623,10955.047942
2659.373515,0.000000,-4441.235652,11991.336260
2659.373844,-766.095498,-5107.421000,11769.274478
2659.374173,-1302.362347,-2146.597232,10881.027347
2659.374502,536.266849,-1776.494261,10807.006753
2659.374831,1762.019645,444.123565,10436.903782
2659.375160,4673.182538,1628.453072,10436.903782
2659.375489,6741.640382,2072.576638,7179.997637
2659.375817,7431.126331,1406.391290,8586.388927
2659.376146,6052.154434,1184.329507,7846.182985
2659.376475,5669.106685,2294.638420,6587.832884
2659.376804,4903.011187,1480.411884,7772.162391
2659.377133,5056.230287,2220.617826,6143.709319
2659.377462,4903.011187,2664.741391,6365.771101
2659.377791,5362.668486,1628.453072,6143.709319
2659.378119,4366.744339,148.041188,6291.750507
2659.378448,2451.505594,-3256.906145,8882.471304
2659.378777,383.047749,-7105.977043,12361.439231
2659.379106,-919.314598,-3034.844362,10955.047942
2659.379435,-1225.752797,-5403.503377,14137.933492
2659.379764,-1378.971896,-3923.091493,12065.356855
2659.380093,612.876398,814.226536,11547.212695
2659.380421,3447.429741,-0.000000,11103.089130
2659.380750,4519.963438,2294.638420,9030.512492
2659.381079,7277.907231,888.247130,9178.553681
2659.381408,7048.078582,1554.432478,8438.347739
2659.381737,7584.345430,4071.132681,5477.523971
2659.382066,7890.783629,2812.782580,5181.441594
2659.382395,7201.297681,666.185348,5107.421000
2659.382724,7201.297681,2812.782580,5255.462188
2659.383052,6358.592633,370.102971,6735.874072
2659.383381,3983.696590,1480.411884,6217.729913
2659.383710,4366.744339,1480.411884,6513.812290
