#time,accel_x,accel_y,accel_z
2662.124037,306.438199,296.082377,9104.533087
2662.124366,842.705048,-222.061783,8734.430116
2662.124695,153.219100,-0.000000,8438.347739
2662.125024,229.828649,-0.000000,8586.388927
2662.125353,153.219100,-148.041188,8882.471304
2662.125682,229.828649,-74.020594,8734.430116
2662.126011,459.657299,-74.020594,9030.512492
2662.126341,383.047749,-370.102971,9104.533087
2662.126670,153.219100,-296.082377,9178.553681
2662.126999,306.438199,-444.123565,8512.368333
2662.127328,229.828649,-222.061783,9030.512492
2662.127657,76.609550,-74.020594,8956.491898
2662.127986,229.828649,-222.061783,8956.491898
2662.128315,383.047749,-444.123565,8808.450710
2662.128644,229.828649,-296.082377,9104.533087
2662.128973,1072.533697,-444.123565,9400.615463
2662.129303,536.266849,-518.144159,8956.491898
2662.129632,459.657299,-222.061783,9030.512492
2662.129961,229.828649,-148.041188,9104.533087
2662.130290,306.438199,-444.123565,9178.553681
2662.130619,153.219100,-296.082377,9326.594869
2662.130948,-229.828649,-370.102971,9326.594869
2662.131277,536.266849,-370.102971,9326.594869
2662.131606,612.876398,-296.082377,9252.574275
2662.131935,229.828649,-0.000000,9326.594869
2662.132265,306.438199,-148.041188,9178.553681
2662.132594,612.876398,-74.020594,9104.533087
2662.132923,766.095498,-74.020594,9104.533087
2662.133252,689.485948,-222.061783,8808.450710
2662.133581,536.266849,444.123565,9400.615463
2662.133910,383.047749,-518.144159,9178.553681
2662.134239,229.828649,-222.061783,9252.574275
2662.134568,153.219100,-0.000000,9104.533087
2662.134897,229.828649,-0.000000,9104.533087
2662.135227,153.219100,-0.000000,9030.512492
2662.135556,689.485948,-296.082377,9030.512492
2662.135885,306.438199,-222.061783,9030.512492
2662.136214,459.657299,-370.102971,9030.512492
2662.136543,153.219100,-0.000000,8882.471304
2662.136872,229.828649,-0.000000,8882.471304
2662.137201,459.657299,-0.000000,8808.450710
2662.137530,383.047749,-0.000000,8808.450710
2662.137860,76.609550,-0.000000,9104.533087
2662.138189,-229.828649,-0.000000,8808.450710
2662.138518,76.609550,-148.041188,9178.553681
2662.138847,229.828649,-296.082377,8956.491898
2662.139176,0.000000,-74.020594,8956.491898
2662.139505,229.828649,-370.102971,9030.512492
2662.139834,153.219100,-0.000000,9326.594869
2662.140163,459.657299,148.041188,9400.615463
2662.140492,0.000000,-222.061783,9252.574275
2662.140822,536.266849,-370.102971,9474.636058
2662.141151,306.438199,-0.000000,9252.574275
2662.141480,229.828649,-74.020594,8956.491898
2662.141809,383.047749,-148.041188,9104.533087
2662.142138,536.266849,-0.000000,9326.594869
2662.142467,612.876398,-444.123565,9104.533087
2662.142796,612.876398,-0.000000,9548.656652
2662.143125,383.047749,-74.020594,9326.594869
2662.143454,76.609550,-222.061783,9178.553681
2662.143784,229.828649,-74.020594,9178.553681
2662.144113,229.828649,-148.041188,9252.574275
2662.144442,459.657299,-74.020594,9104.533087
2662.144771,153.219100,-0.000000,9474.636058
2662.145100,612.876398,-148.041188,9030.512492
2662.145429,76.609550,-0.000000,9104.533087
2662.145758,229.828649,-74.020594,9104.533087
2662.146087,229.828649,-0.000000,8956.491898
2662.146416,229.828649,-0.000000,9030.512492
2662.146746,306.438199,-0.000000,9030.512492
2662.147075,383.047749,-0.000000,9104.533087
2662.147404,229.828649,-666.185348,8956.491898
2662.147733,0.000000,-296.082377,8956.491898
2662.148062,-153.219100,-74.020594,8956.491898
2662.148391,306.438199,-222.061783,8882.471304
2662.148720,76.609550,-74.020594,8956.491898
2662.149049,229.828649,-0.000000,9030.512492
2662.149378,459.657299,-296.082377,9030.512492
2662.149708,306.438199,-296.082377,8956.491898
2662.150037,229.828649,-148.041188,9400.615463
