#time,accel_x,accel_y,accel_z
2686.974304,612.876398,-222.061783,9252.574275
2686.974633,383.047749,-148.041188,8882.471304
2686.974962,459.657299,-74.020594,9178.553681
2686.975291,229.828649,-222.061783,9178.553681
2686.975620,306.438199,222.061783,9252.574275
2686.975949,229.828649,-296.082377,9622.677246
2686.976278,306.438199,-444.123565,9696.697840
2686.976607,229.828649,-592.164754,9400.615463
2686.976936,229.828649,-222.061783,9474.636058
2686.977265,306.438199,-296.082377,9104.533087
2686.977594,459.657299,-74.020594,9252.574275
2686.977922,383.047749,-0.000000,9178.553681
2686.978251,459.657299,-0.000000,8882.471304
2686.978580,536.266849,-0.000000,9474.636058
2686.978909,-229.828649,-0.000000,9622.677246
2686.979238,459.657299,-0.000000,9030.512492
2686.979567,229.828649,-0.000000,9030.512492
2686.979896,306.438199,-148.041188,9030.512492
2686.980225,612.876398,-148.041188,9104.533087
2686.980554,536.266849,-444.123565,9030.512492
2686.980883,459.657299,-222.061783,8956.491898
2686.981212,536.266849,-296.082377,9030.512492
2686.981541,229.828649,-0.000000,9030.512492
2686.981870,383.047749,-0.000000,8808.450710
2686.982199,612.876398,-148.041188,8734.430116
2686.982528,459.657299,-0.000000,8808.450710
2686.982857,689.485948,-444.123565,9178.553681
2686.983186,766.095498,-74.020594,8290.306550
2686.983515,153.219100,-148.041188,9178.553681
2686.983844,229.828649,-0.000000,9104.533087
2686.984172,229.828649,-222.061783,9104.533087
2686.984501,383.047749,-74.020594,9104.533087
2686.984830,383.047749,-74.020594,9252.574275
2686.985159,536.266849,-296.082377,9178.553681
2686.985488,536.266849,-222.061783,9030.512492
2686.985817,306.438199,-0.000000,9326.594869
2686.986146,459.657299,-222.061783,8956.491898
2686.986475,306.438199,-74.020594,9104.533087
2686.986804,459.657299,-74.020594,9178.553681
2686.987133,612.876398,-296.082377,9178.553681
2686.987462,306.438199,-222.061783,9400.615463
2686.987791,459.657299,-518.144159,9030.512492
2686.988120,383.047749,-370.102971,9030.512492
2686.988449,229.828649,-370.102971,9400.615463
2686.988778,383.047749,-222.061783,9178.553681
2686.989107,306.438199,-296.082377,9178.553681
2686.989436,306.438199,-444.123565,9178.553681
2686.989765,383.047749,-518.144159,9178.553681
2686.990093,-229.828649,-148.041188,9400.615463
2686.990422,306.438199,-148.041188,9474.636058
2686.990751,229.828649,-74.020594,9104.533087
2686.991080,306.438199,-74.020594,9252.574275
2686.991409,229.828649,-148.041188,8956.491898
2686.991738,229.828649,-148.041188,8956.491898
2686.992067,153.219100,222.061783,9104.533087
2686.992396,153.219100,-74.020594,9178.553681
2686.992725,76.609550,-74.020594,9104.533087
2686.993054,153.219100,-222.061783,8734.430116
2686.993383,229.828649,-0.000000,9030.512492
2686.993712,306.438199,148.041188,8808.450710
2686.994041,459.657299,-0.000000,8808.450710
2686.994370,536.266849,-0.000000,8956.491898
2686.994699,536.266849,-148.041188,9030.512492
2686.995028,383.047749,-296.082377,8808.450710
2686.995357,229.828649,-148.041188,8956.491898
2686.995686,229.828649,-0.000000,9030.512492
2686.996015,383.047749,-148.041188,9104.533087
2686.996343,306.438199,-222.061783,9030.512492
2686.996672,459.657299,-518.144159,9326.594869
2686.997001,-153.219100,-296.082377,9252.574275
2686.997330,306.438199,-296.082377,9326.594869
2686.997659,306.438199,-148.041188,9326.594869
2686.997988,383.047749,-0.000000,9326.594869
2686.998317,536.266849,-74.020594,9030.512492
2686.998646,306.438199,-222.061783,9178.553681
2686.998975,459.657299,-740.205942,9252.574275
2686.999304,383.047749,-222.061783,9178.553681
2686.999633,995.924147,-592.164754,8734.430116
2686.999962,459.657299,-444.123565,9104.533087
2687.000291,229.828649,-296.082377,9104.533087
2687.000620,306.438199,-148.041188,9178.553681
2687.000949,383.047749,-0.000000,9178.553681
2687.001278,383.047749,-74.020594,9178.553681
2687.001607,459.657299,-296.082377,8734.430116
2687.001936,383.047749,-148.041188,9178.553681
2687.002264,306.438199,-222.061783,9178.553681
2687.002593,919.314598,-1036.288319,9474.636058
2687.002922,1302.362347,-740.205942,9252.574275
2687.003251,1608.800546,-296.082377,9474.636058
2687.003580,1225.752797,-444.123565,9252.574275
2687.003909,1838.629195,-148.041188,8808.450710
2687.004238,3294.210641,-0.000000,8956.491898
2687.004567,3830.477490,-74.020594,8586.388927
2687.004896,3600.648841,222.061783,8216.285956
2687.005225,2987.772442,740.205942,8586.388927
2687.005554,3064.381992,518.144159,8142.265362
2687.005883,3294.210641,-148.041188,8734.430116
2687.006212,3983.696590,-222.061783,8956.491898
2687.006541,1762.019645,-592.164754,9326.594869
2687.006870,1685.410096,-1628.453072,10140.821405
2687.007199,2451.505594,-1850.514855,9326.594869
2687.007528,2604.724693,-0.000000,9400.615463
2687.007857,2451.505594,-1406.391290,9992.780217
2687.008186,3140.991542,-814.226536,8808.450710
2687.008514,3907.087040,444.123565,9474.636058
2687.008843,5439.278036,444.123565,7994.224174
2687.009172,4903.011187,1258.350101,7624.121203
2687.009501,4749.792088,1036.288319,9474.636058
2687.009830,4903.011187,1110.308913,7698.141797
2687.010159,3983.696590,888.247130,8364.327145
2687.010488,4060.306139,-0.000000,9178.553681
2687.010817,2451.505594,296.082377,8364.327145
2687.011146,1915.238745,-296.082377,9844.739029
2687.011475,995.924147,-1258.350101,9696.697840
2687.011804,2068.457845,-444.123565,9992.780217
2687.012133,153.219100,-1554.432478,9770.718434
2687.012462,1915.238745,-518.144159,9918.759623
2687.012791,1455.581446,-666.185348,10140.821405
2687.013120,3140.991542,666.185348,8438.347739
2687.013449,4136.915689,-0.000000,9104.533087
2687.013778,4213.525239,1480.411884,9104.533087
2687.014107,4979.620737,666.185348,8290.306550
2687.014435,4290.134789,1406.391290,7994.224174
2687.014764,4366.744339,1036.288319,9104.533087
2687.015093,3677.258390,-0.000000,8660.409521
2687.015422,3294.210641,-666.185348,8882.471304
2687.015751,3064.381992,-1110.308913,9696.697840
2687.016080,2987.772442,-1406.391290,9992.780217
2687.016409,3064.381992,-2220.617826,9474.636058
2687.016738,2911.162892,-1850.514855,10140.821405
2687.017067,2451.505594,-888.247130,9548.656652
2687.017396,3217.601092,-0.000000,9326.594869
2687.017725,3294.210641,222.061783,8438.347739
2687.018054,4519.963438,888.247130,8290.306550
2687.018383,4903.011187,1998.556043,8068.244768
2687.018712,4366.744339,2072.576638,7698.141797
2687.019041,4136.915689,1924.535449,7328.038826
2687.019370,3677.258390,1628.453072,7920.203579
2687.019699,3217.601092,518.144159,8068.244768
2687.020028,2374.896044,-666.185348,9030.512492
2687.020357,2451.505594,-1924.535449,9992.780217
2687.020685,2068.457845,-2886.803174,10066.800811
2687.021014,2221.676944,-3034.844362,10732.986159
2687.021343,2451.505594,-2812.782580,10732.986159
2687.021672,3524.039291,-2072.576638,10362.883188
2687.022001,4366.744339,-296.082377,9770.718434
2687.022330,5592.497135,740.205942,9400.615463
2687.022659,5669.106685,1332.370696,8586.388927
2687.022988,5439.278036,1998.556043,8068.244768
2687.023317,4979.620737,3108.864956,7846.182985
2687.023646,4749.792088,3478.967927,7105.977043
2687.023975,4366.744339,2590.720797,6957.935855
2687.024304,3294.210641,1776.494261,7105.977043
2687.024633,1762.019645,-962.267725,9400.615463
2687.024962,0.000000,-4145.153275,10436.903782
2687.025291,-995.924147,-3552.988522,11029.068536
2687.025620,-1072.533697,-5847.626942,12065.356855
2687.025949,-612.876398,-2886.803174,9622.677246
2687.026278,0.000000,-1850.514855,11399.171507
2687.026606,766.095498,-518.144159,9696.697840
2687.026935,3370.820191,962.267725,10436.903782
2687.027264,5975.544884,1110.308913,8956.491898
2687.027593,7431.126331,1110.308913,8586.388927
2687.027922,6205.373534,888.247130,7920.203579
2687.028251,5975.544884,2146.597232,6439.791695
