#time,accel_x,accel_y,accel_z
2582.048982,306.438199,-0.000000,9104.533087
2582.049311,153.219100,-0.000000,9178.553681
2582.049640,76.609550,-74.020594,9252.574275
2582.049969,0.000000,-666.185348,9326.594869
2582.050298,0.000000,-148.041188,9326.594869
2582.050627,0.000000,-296.082377,9548.656652
2582.050956,229.828649,-296.082377,9030.512492
2582.051284,229.828649,-0.000000,8956.491898
2582.051613,612.876398,-0.000000,8882.471304
2582.051942,459.657299,-0.000000,8734.430116
2582.052271,536.266849,-0.000000,8882.471304
2582.052600,689.485948,-0.000000,8956.491898
2582.052929,536.266849,-0.000000,8882.471304
2582.053258,536.266849,-0.000000,9030.512492
2582.053587,306.438199,-222.061783,8882.471304
2582.053916,76.609550,-444.123565,8956.491898
2582.054245,306.438199,-740.205942,9104.533087
2582.054574,229.828649,-814.226536,9178.553681
2582.054902,536.266849,-370.102971,9030.512492
2582.055231,612.876398,-0.000000,8956.491898
2582.055560,536.266849,-0.000000,8882.471304
2582.055889,459.657299,296.082377,9104.533087
2582.056218,536.266849,-0.000000,8882.471304
2582.056547,536.266849,-0.000000,8808.450710
2582.056876,459.657299,-518.144159,8586.388927
2582.057205,306.438199,-814.226536,8734.430116
2582.057534,153.219100,-740.205942,9178.553681
2582.057863,229.828649,-518.144159,9104.533087
2582.058192,229.828649,-296.082377,9252.574275
2582.058520,229.828649,-296.082377,9326.594869
2582.058849,229.828649,-148.041188,9252.574275
2582.059178,229.828649,-370.102971,9104.533087
2582.059507,766.095498,-296.082377,9326.594869
2582.059836,689.485948,-222.061783,9104.533087
2582.060165,459.657299,-0.000000,9178.553681
2582.060494,306.438199,-0.000000,9104.533087
2582.060823,306.438199,-296.082377,9178.553681
2582.061152,-153.219100,-296.082377,9178.553681
2582.061481,229.828649,-444.123565,9474.636058
2582.061810,383.047749,-296.082377,9400.615463
2582.062138,536.266849,-444.123565,9252.574275
2582.062467,229.828649,-0.000000,9252.574275
2582.062796,383.047749,-74.020594,9104.533087
2582.063125,383.047749,-0.000000,8882.471304
2582.063454,536.266849,-0.000000,8660.409521
2582.063783,459.657299,-0.000000,9030.512492
2582.064112,306.438199,-296.082377,8808.450710
2582.064441,383.047749,-148.041188,8956.491898
2582.064770,153.219100,-74.020594,8956.491898
2582.065099,229.828649,-296.082377,8882.471304
2582.065428,0.000000,-74.020594,9030.512492
2582.065756,383.047749,-148.041188,9178.553681
2582.066085,383.047749,-222.061783,9104.533087
2582.066414,0.000000,-222.061783,9178.553681
2582.066743,306.438199,-222.061783,8734.430116
2582.067072,229.828649,-74.020594,8734.430116
2582.067401,306.438199,-0.000000,8734.430116
2582.067730,153.219100,-0.000000,9030.512492
2582.068059,383.047749,-0.000000,9326.594869
2582.068388,-306.438199,-74.020594,9474.636058
2582.068717,306.438199,-370.102971,9326.594869
2582.069046,383.047749,-296.082377,9252.574275
2582.069374,153.219100,-370.102971,9400.615463
2582.069703,229.828649,-296.082377,9178.553681
2582.070032,306.438199,-296.082377,9178.553681
2582.070361,612.876398,-74.020594,9326.594869
2582.070690,536.266849,-222.061783,9252.574275
2582.071019,383.047749,-0.000000,9326.594869
2582.071348,459.657299,-74.020594,9252.574275
2582.071677,383.047749,-0.000000,9326.594869
2582.072006,306.438199,-74.020594,8956.491898
2582.072335,383.047749,-0.000000,9178.553681
2582.072664,459.657299,-148.041188,9474.636058
2582.072992,306.438199,-296.082377,8808.450710
2582.073321,229.828649,-0.000000,9474.636058
2582.073650,229.828649,-148.041188,9252.574275
2582.073979,306.438199,-74.020594,8808.450710
2582.074308,383.047749,-0.000000,8956.491898
2582.074637,459.657299,-0.000000,8734.430116
2582.074966,459.657299,-0.000000,8956.491898
2582.075295,612.876398,-0.000000,8808.450710
2582.075624,689.485948,-222.061783,8956.491898
2582.075953,689.485948,-222.061783,9104.533087
2582.076282,76.609550,-222.061783,8734.430116
2582.076610,229.828649,-296.082377,8956.491898
2582.076939,459.657299,-148.041188,8956.491898
2582.077268,76.609550,-370.102971,8882.471304
2582.077597,766.095498,-0.000000,9326.594869
2582.077926,689.485948,-74.020594,9252.574275
2582.078255,0.000000,-74.020594,9030.512492
2582.078584,459.657299,-222.061783,9104.533087
2582.078913,383.047749,-0.000000,9178.553681
2582.079242,459.657299,-148.041188,9030.512492
2582.079571,229.828649,-148.041188,9178.553681
2582.079899,306.438199,-518.144159,9474.636058
2582.080228,1762.019645,-1258.350101,9992.780217
2582.080557,1532.190996,-1406.391290,9474.636058
2582.080886,1455.581446,-666.185348,9474.636058
2582.081215,1991.848295,-518.144159,9548.656652
2582.081544,2374.896044,-0.000000,8882.471304
2582.081873,2987.772442,296.082377,8882.471304
2582.082202,3907.087040,-74.020594,9178.553681
2582.082531,3907.087040,444.123565,8660.409521
2582.082860,3294.210641,444.123565,8882.471304
2582.083189,3447.429741,518.144159,8438.347739
2582.083517,2987.772442,-148.041188,9178.553681
2582.083846,2911.162892,-222.061783,9104.533087
2582.084175,1455.581446,-518.144159,9252.574275
2582.084504,1608.800546,-1332.370696,10288.862594
2582.084833,2068.457845,-1776.494261,9548.656652
2582.085162,2757.943793,-444.123565,9178.553681
2582.085491,1685.410096,-888.247130,10288.862594
2582.085820,3830.477490,-1110.308913,9326.594869
2582.086149,3524.039291,-0.000000,9326.594869
2582.086478,5209.449386,962.267725,8364.327145
2582.086807,4903.011187,962.267725,7476.080014
2582.087135,4596.572988,1480.411884,9030.512492
2582.087464,5515.887586,1332.370696,8142.265362
2582.087793,3140.991542,1036.288319,7550.100608
2582.088122,4443.353888,148.041188,9104.533087
2582.088451,2757.943793,-0.000000,8142.265362
2582.088780,2298.286494,-148.041188,9474.636058
2582.089109,689.485948,-1406.391290,9474.636058
2582.089438,1532.190996,-1036.288319,9770.718434
2582.089767,995.924147,-1406.391290,9696.697840
2582.090096,1225.752797,-1258.350101,9622.677246
2582.090425,1455.581446,-1036.288319,9918.759623
2582.090753,2757.943793,148.041188,9252.574275
2582.091082,2911.162892,-0.000000,8290.306550
2582.091411,4290.134789,1036.288319,9696.697840
2582.091740,4213.525239,962.267725,8068.244768
2582.092069,4596.572988,518.144159,8364.327145
2582.092398,4749.792088,888.247130,9030.512492
2582.092727,3907.087040,-0.000000,8586.388927
2582.093056,3524.039291,-518.144159,9252.574275
2582.093385,2834.553343,-1332.370696,9622.677246
2582.093714,2374.896044,-962.267725,10214.842000
2582.094043,1915.238745,-1850.514855,9844.739029
2582.094371,2221.676944,-1406.391290,9992.780217
2582.094700,2681.334243,-740.205942,9696.697840
2582.095029,3370.820191,-0.000000,9474.636058
2582.095358,3294.210641,592.164754,8808.450710
2582.095687,4136.915689,1480.411884,8586.388927
2582.096016,4290.134789,2072.576638,8068.244768
2582.096345,4519.963438,2442.679609,7624.121203
2582.096674,4290.134789,2442.679609,7402.059420
2582.097003,3294.210641,1924.535449,8216.285956
2582.097332,3600.648841,1332.370696,8290.306550
2582.097661,2604.724693,-222.061783,8882.471304
2582.097989,2451.505594,-1332.370696,9622.677246
2582.098318,2221.676944,-2516.700203,9770.718434
2582.098647,1762.019645,-2590.720797,10436.903782
2582.098976,2451.505594,-2886.803174,10658.965565
2582.099305,3217.601092,-2294.638420,10584.944971
2582.099634,4213.525239,-148.041188,9770.718434
2582.099963,5286.058936,296.082377,9400.615463
2582.100292,5745.716235,1924.535449,8586.388927
2582.100621,5822.325785,2516.700203,7846.182985
2582.100950,5132.839837,3182.885551,7624.121203
2582.101279,4290.134789,3701.029710,6883.915261
2582.101607,4596.572988,2960.823768,7105.977043
2582.101936,3140.991542,814.226536,7772.162391
2582.102265,1072.533697,-1628.453072,9548.656652
2582.102594,-383.047749,-3478.967927,10288.862594
2582.102923,-1072.533697,-4441.235652,11547.212695
2582.103252,-1072.533697,-5255.462188,11769.274478
2582.103581,-383.047749,-3034.844362,11103.089130
2582.103910,0.000000,-2294.638420,11251.130318
2582.104239,995.924147,-296.082377,10362.883188
2582.104568,2987.772442,592.164754,11103.089130
2582.104897,5439.278036,1406.391290,8882.471304
2582.105225,7507.735880,2368.659014,7846.182985
2582.105554,6741.640382,1776.494261,7476.080014
2582.105883,6128.763984,1702.473667,7105.977043
2582.106212,6511.811733,2886.803174,6809.894666
